person,performance,camera_id,clip_index,source_path,clip_path,start_frame,end_frame_exclusive,clip_len,source_fps,output_fps,source_frame_count,width,height,padded_frames,selection_score,score_source,selection_reason
wangxing,GouYi2,124071016307,9,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0009.mp4,569,658,89,24.0,24.0,1425,576,1024,0,0.05594026297330856,audio_rms,active_segment_541_729
wangxing,GouYi2,124071016307,10,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0010.mp4,579,668,89,24.0,24.0,1425,576,1024,0,0.04975665733218193,audio_rms,active_segment_541_729
wangxing,GouYi2,124071016307,11,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0011.mp4,589,678,89,24.0,24.0,1425,576,1024,0,0.05009159818291664,audio_rms,active_segment_541_729
wangxing,GouYi2,124071016307,12,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0012.mp4,599,688,89,24.0,24.0,1425,576,1024,0,0.05718082934617996,audio_rms,active_segment_541_729
wangxing,GouYi2,124071016307,13,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0013.mp4,609,698,89,24.0,24.0,1425,576,1024,0,0.0637592300772667,audio_rms,active_segment_541_729
wangxing,GouYi2,124071016307,14,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0014.mp4,619,708,89,24.0,24.0,1425,576,1024,0,0.06394152343273163,audio_rms,active_segment_541_729
wangxing,GouYi2,124071016307,15,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0015.mp4,629,718,89,24.0,24.0,1425,576,1024,0,0.06583718210458755,audio_rms,active_segment_541_729
wangxing,GouYi2,124071016307,16,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0016.mp4,639,728,89,24.0,24.0,1425,576,1024,0,0.06581833958625793,audio_rms,active_segment_541_729
wangxing,GouYi2,124071016307,17,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0017.mp4,649,738,89,24.0,24.0,1425,576,1024,0,0.06302347034215927,audio_rms,active_segment_541_729
wangxing,GouYi2,124071016307,18,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0018.mp4,659,748,89,24.0,24.0,1425,576,1024,0,0.06303457915782928,audio_rms,active_segment_541_729
wangxing,GouYi2,124071016307,19,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0019.mp4,662,751,89,24.0,24.0,1425,576,1024,0,0.06301984935998917,audio_rms,active_segment_541_729_tail
wangxing,GouYi2,124071016307,20,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0020.mp4,882,971,89,24.0,24.0,1425,576,1024,0,0.046583522111177444,audio_rms,active_segment_910_942
wangxing,GouYi2,124071016307,21,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0021.mp4,973,1062,89,24.0,24.0,1425,576,1024,0,0.08908902108669281,audio_rms,active_segment_995_1078
wangxing,GouYi2,124071016307,22,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0022.mp4,983,1072,89,24.0,24.0,1425,576,1024,0,0.09392581135034561,audio_rms,active_segment_995_1078
wangxing,GouYi2,124071016307,23,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0023.mp4,993,1082,89,24.0,24.0,1425,576,1024,0,0.09447825700044632,audio_rms,active_segment_995_1078
wangxing,GouYi2,124071016307,24,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0024.mp4,1003,1092,89,24.0,24.0,1425,576,1024,0,0.09007803350687027,audio_rms,active_segment_995_1078
wangxing,GouYi2,124071016307,25,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0025.mp4,1011,1100,89,24.0,24.0,1425,576,1024,0,0.0825585201382637,audio_rms,active_segment_995_1078_tail
wangxing,GouYi2,124071016307,26,data/video/canon/GouYi2/124071016307.mp4,data/video/GouYi2/124071016307_clip0026.mp4,1271,1360,89,24.0,24.0,1425,576,1024,0,0.05821755900979042,audio_rms,active_segment_1298_1333
wangxing,JingYa,124071016307,1,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0001.mp4,0,89,89,24.0,24.0,370,576,1024,0,0.02943544089794159,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,2,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0002.mp4,10,99,89,24.0,24.0,370,576,1024,0,0.03217841312289238,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,3,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0003.mp4,20,109,89,24.0,24.0,370,576,1024,0,0.04051648825407028,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,4,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0004.mp4,30,119,89,24.0,24.0,370,576,1024,0,0.042984701693058014,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,5,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0005.mp4,40,129,89,24.0,24.0,370,576,1024,0,0.042942073196172714,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,6,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0006.mp4,50,139,89,24.0,24.0,370,576,1024,0,0.043386127799749374,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,7,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0007.mp4,60,149,89,24.0,24.0,370,576,1024,0,0.04803478717803955,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,8,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0008.mp4,70,159,89,24.0,24.0,370,576,1024,0,0.049750275909900665,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,9,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0009.mp4,80,169,89,24.0,24.0,370,576,1024,0,0.049848128110170364,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,10,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0010.mp4,90,179,89,24.0,24.0,370,576,1024,0,0.051528848707675934,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,11,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0011.mp4,100,189,89,24.0,24.0,370,576,1024,0,0.05732250586152077,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,12,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0012.mp4,110,199,89,24.0,24.0,370,576,1024,0,0.05215785279870033,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,13,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0013.mp4,120,209,89,24.0,24.0,370,576,1024,0,0.05099112167954445,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,14,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0014.mp4,130,219,89,24.0,24.0,370,576,1024,0,0.05149122327566147,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,15,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0015.mp4,140,229,89,24.0,24.0,370,576,1024,0,0.05048757791519165,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,16,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0016.mp4,150,239,89,24.0,24.0,370,576,1024,0,0.045993875712156296,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,17,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0017.mp4,160,249,89,24.0,24.0,370,576,1024,0,0.04484257102012634,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,18,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0018.mp4,170,259,89,24.0,24.0,370,576,1024,0,0.045138321816921234,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,19,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0019.mp4,180,269,89,24.0,24.0,370,576,1024,0,0.04609940946102142,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,20,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0020.mp4,190,279,89,24.0,24.0,370,576,1024,0,0.03903267905116081,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,21,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0021.mp4,200,289,89,24.0,24.0,370,576,1024,0,0.03683988004922867,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,22,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0022.mp4,210,299,89,24.0,24.0,370,576,1024,0,0.036035872995853424,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,23,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0023.mp4,220,309,89,24.0,24.0,370,576,1024,0,0.03563055396080017,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,24,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0024.mp4,230,319,89,24.0,24.0,370,576,1024,0,0.03543843701481819,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,25,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0025.mp4,240,329,89,24.0,24.0,370,576,1024,0,0.03484665974974632,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,26,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0026.mp4,250,339,89,24.0,24.0,370,576,1024,0,0.034735046327114105,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,27,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0027.mp4,260,349,89,24.0,24.0,370,576,1024,0,0.03524022921919823,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,28,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0028.mp4,270,359,89,24.0,24.0,370,576,1024,0,0.034333184361457825,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,29,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0029.mp4,280,369,89,24.0,24.0,370,576,1024,0,0.03258712589740753,audio_rms,active_segment_0_370
wangxing,JingYa,124071016307,30,data/video/canon/JingYa/124071016307.mp4,data/video/JingYa/124071016307_clip0030.mp4,281,370,89,24.0,24.0,370,576,1024,0,0.032350800931453705,audio_rms,active_segment_0_370_tail
wangxing,KongJu,124071016307,1,data/video/canon/KongJu/124071016307.mp4,data/video/KongJu/124071016307_clip0001.mp4,46,135,89,24.0,24.0,328,576,1024,0,0.13279229402542114,audio_rms,active_segment_68_150
wangxing,KongJu,124071016307,2,data/video/canon/KongJu/124071016307.mp4,data/video/KongJu/124071016307_clip0002.mp4,56,145,89,24.0,24.0,328,576,1024,0,0.14370350539684296,audio_rms,active_segment_68_150
wangxing,KongJu,124071016307,3,data/video/canon/KongJu/124071016307.mp4,data/video/KongJu/124071016307_clip0003.mp4,66,155,89,24.0,24.0,328,576,1024,0,0.1478498876094818,audio_rms,active_segment_68_150
wangxing,KongJu,124071016307,4,data/video/canon/KongJu/124071016307.mp4,data/video/KongJu/124071016307_clip0004.mp4,76,165,89,24.0,24.0,328,576,1024,0,0.1383173167705536,audio_rms,active_segment_68_150
wangxing,KongJu,124071016307,5,data/video/canon/KongJu/124071016307.mp4,data/video/KongJu/124071016307_clip0005.mp4,83,172,89,24.0,24.0,328,576,1024,0,0.12216326594352722,audio_rms,active_segment_68_150_tail
wangxing,KongJu,124071016307,6,data/video/canon/KongJu/124071016307.mp4,data/video/KongJu/124071016307_clip0006.mp4,238,327,89,24.0,24.0,328,576,1024,0,0.06547354906797409,audio_rms,active_segment_266_298
wangxing,Neutral,124071016307,1,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0001.mp4,0,89,89,24.0,24.0,192,576,1024,0,0.028509225696325302,audio_rms,active_segment_0_192
wangxing,Neutral,124071016307,2,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0002.mp4,10,99,89,24.0,24.0,192,576,1024,0,0.02901933155953884,audio_rms,active_segment_0_192
wangxing,Neutral,124071016307,3,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0003.mp4,20,109,89,24.0,24.0,192,576,1024,0,0.029359174892306328,audio_rms,active_segment_0_192
wangxing,Neutral,124071016307,4,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0004.mp4,30,119,89,24.0,24.0,192,576,1024,0,0.029601456597447395,audio_rms,active_segment_0_192
wangxing,Neutral,124071016307,5,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0005.mp4,40,129,89,24.0,24.0,192,576,1024,0,0.02969815582036972,audio_rms,active_segment_0_192
wangxing,Neutral,124071016307,6,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0006.mp4,50,139,89,24.0,24.0,192,576,1024,0,0.029725441709160805,audio_rms,active_segment_0_192
wangxing,Neutral,124071016307,7,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0007.mp4,60,149,89,24.0,24.0,192,576,1024,0,0.0298073161393404,audio_rms,active_segment_0_192
wangxing,Neutral,124071016307,8,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0008.mp4,70,159,89,24.0,24.0,192,576,1024,0,0.02985779009759426,audio_rms,active_segment_0_192
wangxing,Neutral,124071016307,9,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0009.mp4,80,169,89,24.0,24.0,192,576,1024,0,0.029785646125674248,audio_rms,active_segment_0_192
wangxing,Neutral,124071016307,10,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0010.mp4,90,179,89,24.0,24.0,192,576,1024,0,0.02956809662282467,audio_rms,active_segment_0_192
wangxing,Neutral,124071016307,11,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0011.mp4,100,189,89,24.0,24.0,192,576,1024,0,0.030862344428896904,audio_rms,active_segment_0_192
wangxing,Neutral,124071016307,12,data/video/canon/Neutral/124071016307.mp4,data/video/Neutral/124071016307_clip0012.mp4,103,192,89,24.0,24.0,192,576,1024,0,0.030926648527383804,audio_rms,active_segment_0_192_tail
wangxing,RaoKouLing1,124071016307,1,data/video/canon/RaoKouLing1/124071016307.mp4,data/video/RaoKouLing1/124071016307_clip0001.mp4,530,619,89,24.0,24.0,927,576,1024,0,0.08877220749855042,audio_rms,active_segment_560_589
wangxing,RaoKouLing2,124071016307,1,data/video/canon/RaoKouLing2/124071016307.mp4,data/video/RaoKouLing2/124071016307_clip0001.mp4,99,188,89,24.0,24.0,1080,576,1024,0,0.07883412390947342,audio_rms,active_segment_122_164
wangxing,RaoKouLing2,124071016307,2,data/video/canon/RaoKouLing2/124071016307.mp4,data/video/RaoKouLing2/124071016307_clip0002.mp4,361,450,89,24.0,24.0,1080,576,1024,0,0.0816025659441948,audio_rms,active_segment_383_433
wangxing,RaoKouLing2,124071016307,3,data/video/canon/RaoKouLing2/124071016307.mp4,data/video/RaoKouLing2/124071016307_clip0003.mp4,366,455,89,24.0,24.0,1080,576,1024,0,0.08160243183374405,audio_rms,active_segment_383_433_tail
wangxing,RaoKouLing2,124071016307,4,data/video/canon/RaoKouLing2/124071016307.mp4,data/video/RaoKouLing2/124071016307_clip0004.mp4,607,696,89,24.0,24.0,1080,576,1024,0,0.0839683786034584,audio_rms,active_segment_629_702
wangxing,RaoKouLing2,124071016307,5,data/video/canon/RaoKouLing2/124071016307.mp4,data/video/RaoKouLing2/124071016307_clip0005.mp4,617,706,89,24.0,24.0,1080,576,1024,0,0.08762200176715851,audio_rms,active_segment_629_702
wangxing,RaoKouLing2,124071016307,6,data/video/canon/RaoKouLing2/124071016307.mp4,data/video/RaoKouLing2/124071016307_clip0006.mp4,627,716,89,24.0,24.0,1080,576,1024,0,0.08616701513528824,audio_rms,active_segment_629_702
wangxing,RaoKouLing2,124071016307,7,data/video/canon/RaoKouLing2/124071016307.mp4,data/video/RaoKouLing2/124071016307_clip0007.mp4,635,724,89,24.0,24.0,1080,576,1024,0,0.0830739438533783,audio_rms,active_segment_629_702_tail
wangxing,RaoKouLing2,124071016307,8,data/video/canon/RaoKouLing2/124071016307.mp4,data/video/RaoKouLing2/124071016307_clip0008.mp4,761,850,89,24.0,24.0,1080,576,1024,0,0.07551326602697372,audio_rms,active_segment_791_820
wangxing,ShengQi,124071016307,1,data/video/canon/ShengQi/124071016307.mp4,data/video/ShengQi/124071016307_clip0001.mp4,110,199,89,24.0,24.0,719,576,1024,0,0.03986620903015137,audio_rms,active_segment_132_178
wangxing,ShengQi,124071016307,2,data/video/canon/ShengQi/124071016307.mp4,data/video/ShengQi/124071016307_clip0002.mp4,111,200,89,24.0,24.0,719,576,1024,0,0.039896465837955475,audio_rms,active_segment_132_178_tail
wangxing,ShengQi,124071016307,3,data/video/canon/ShengQi/124071016307.mp4,data/video/ShengQi/124071016307_clip0003.mp4,271,360,89,24.0,24.0,719,576,1024,0,0.03572770208120346,audio_rms,active_segment_297_334
wangxing,ShengQi,124071016307,4,data/video/canon/ShengQi/124071016307.mp4,data/video/ShengQi/124071016307_clip0004.mp4,564,653,89,24.0,24.0,719,576,1024,0,0.04560074210166931,audio_rms,active_segment_591_625
wangxing,Xiao,124071016307,1,data/video/canon/Xiao/124071016307.mp4,data/video/Xiao/124071016307_clip0001.mp4,123,212,89,24.0,24.0,316,576,1024,0,0.037861768156290054,audio_rms,active_segment_148_186
wangxing,Xiao,124071016307,2,data/video/canon/Xiao/124071016307.mp4,data/video/Xiao/124071016307_clip0002.mp4,191,280,89,24.0,24.0,316,576,1024,0,0.0397472120821476,audio_rms,active_segment_220_251
wangxing,XinWenGao1,124071016307,1,data/video/canon/XinWenGao1/124071016307.mp4,data/video/XinWenGao1/124071016307_clip0001.mp4,151,240,89,24.0,24.0,983,576,1024,0,0.09159731864929199,audio_rms,active_segment_173_238
wangxing,XinWenGao1,124071016307,2,data/video/canon/XinWenGao1/124071016307.mp4,data/video/XinWenGao1/124071016307_clip0002.mp4,161,250,89,24.0,24.0,983,576,1024,0,0.09398303180932999,audio_rms,active_segment_173_238
wangxing,XinWenGao1,124071016307,3,data/video/canon/XinWenGao1/124071016307.mp4,data/video/XinWenGao1/124071016307_clip0003.mp4,171,260,89,24.0,24.0,983,576,1024,0,0.09986180067062378,audio_rms,active_segment_173_238
wangxing,XinWenGao1,124071016307,4,data/video/canon/XinWenGao1/124071016307.mp4,data/video/XinWenGao1/124071016307_clip0004.mp4,352,441,89,24.0,24.0,983,576,1024,0,0.0882771760225296,audio_rms,active_segment_379_414
wangxing,XinWenGao1,124071016307,5,data/video/canon/XinWenGao1/124071016307.mp4,data/video/XinWenGao1/124071016307_clip0005.mp4,520,609,89,24.0,24.0,983,576,1024,0,0.08272574096918106,audio_rms,active_segment_550_579
wangxing,XinWenGao1,124071016307,6,data/video/canon/XinWenGao1/124071016307.mp4,data/video/XinWenGao1/124071016307_clip0006.mp4,772,861,89,24.0,24.0,983,576,1024,0,0.09101640433073044,audio_rms,active_segment_802_831
wangxing,XinWenGao2,124071016307,1,data/video/canon/XinWenGao2/124071016307.mp4,data/video/XinWenGao2/124071016307_clip0001.mp4,604,693,89,24.0,24.0,1085,576,1024,0,0.0800914391875267,audio_rms,active_segment_626_712
wangxing,XinWenGao2,124071016307,2,data/video/canon/XinWenGao2/124071016307.mp4,data/video/XinWenGao2/124071016307_clip0002.mp4,614,703,89,24.0,24.0,1085,576,1024,0,0.08165581524372101,audio_rms,active_segment_626_712
wangxing,XinWenGao2,124071016307,3,data/video/canon/XinWenGao2/124071016307.mp4,data/video/XinWenGao2/124071016307_clip0003.mp4,624,713,89,24.0,24.0,1085,576,1024,0,0.08726969361305237,audio_rms,active_segment_626_712
wangxing,XinWenGao2,124071016307,4,data/video/canon/XinWenGao2/124071016307.mp4,data/video/XinWenGao2/124071016307_clip0004.mp4,634,723,89,24.0,24.0,1085,576,1024,0,0.08436363190412521,audio_rms,active_segment_626_712
wangxing,XinWenGao2,124071016307,5,data/video/canon/XinWenGao2/124071016307.mp4,data/video/XinWenGao2/124071016307_clip0005.mp4,644,733,89,24.0,24.0,1085,576,1024,0,0.0822514146566391,audio_rms,active_segment_626_712
wangxing,XinWenGao2,124071016307,6,data/video/canon/XinWenGao2/124071016307.mp4,data/video/XinWenGao2/124071016307_clip0006.mp4,645,734,89,24.0,24.0,1085,576,1024,0,0.08181852102279663,audio_rms,active_segment_626_712_tail
wangxing,XinWenGao2,124071016307,7,data/video/canon/XinWenGao2/124071016307.mp4,data/video/XinWenGao2/124071016307_clip0007.mp4,836,925,89,24.0,24.0,1085,576,1024,0,0.0713975802063942,audio_rms,active_segment_863_898
wangxing,YanWu,124071016307,1,data/video/canon/YanWu/124071016307.mp4,data/video/YanWu/124071016307_clip0001.mp4,10,99,89,24.0,24.0,348,576,1024,0,0.03277969732880592,audio_rms,active_segment_39_70
wangxing,YanWu,124071016307,2,data/video/canon/YanWu/124071016307.mp4,data/video/YanWu/124071016307_clip0002.mp4,249,338,89,24.0,24.0,348,576,1024,0,0.031038448214530945,audio_rms,active_segment_271_344
wangxing,YanWu,124071016307,3,data/video/canon/YanWu/124071016307.mp4,data/video/YanWu/124071016307_clip0003.mp4,259,348,89,24.0,24.0,348,576,1024,0,0.031256671994924545,audio_rms,active_segment_271_344
wangxing,YingWenZiMu,124071016307,1,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0001.mp4,0,89,89,24.0,24.0,960,576,1024,0,0.03386519104242325,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,2,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0002.mp4,10,99,89,24.0,24.0,960,576,1024,0,0.039424456655979156,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,3,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0003.mp4,20,109,89,24.0,24.0,960,576,1024,0,0.04068153351545334,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,4,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0004.mp4,30,119,89,24.0,24.0,960,576,1024,0,0.04123804345726967,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,5,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0005.mp4,40,129,89,24.0,24.0,960,576,1024,0,0.04663316160440445,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,6,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0006.mp4,50,139,89,24.0,24.0,960,576,1024,0,0.04706420749425888,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,7,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0007.mp4,60,149,89,24.0,24.0,960,576,1024,0,0.04499915987253189,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,8,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0008.mp4,70,159,89,24.0,24.0,960,576,1024,0,0.04808482155203819,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,9,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0009.mp4,80,169,89,24.0,24.0,960,576,1024,0,0.05238114669919014,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,10,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0010.mp4,90,179,89,24.0,24.0,960,576,1024,0,0.05202966183423996,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,11,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0011.mp4,100,189,89,24.0,24.0,960,576,1024,0,0.049569010734558105,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,12,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0012.mp4,110,199,89,24.0,24.0,960,576,1024,0,0.052745528519153595,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,13,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0013.mp4,120,209,89,24.0,24.0,960,576,1024,0,0.05149776116013527,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,14,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0014.mp4,130,219,89,24.0,24.0,960,576,1024,0,0.046453144401311874,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,15,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0015.mp4,140,229,89,24.0,24.0,960,576,1024,0,0.051962852478027344,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,16,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0016.mp4,150,239,89,24.0,24.0,960,576,1024,0,0.053029682487249374,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,17,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0017.mp4,160,249,89,24.0,24.0,960,576,1024,0,0.04854241758584976,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,18,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0018.mp4,170,259,89,24.0,24.0,960,576,1024,0,0.049925513565540314,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,19,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0019.mp4,180,269,89,24.0,24.0,960,576,1024,0,0.05180035158991814,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,20,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0020.mp4,190,279,89,24.0,24.0,960,576,1024,0,0.04917308688163757,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,21,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0021.mp4,200,289,89,24.0,24.0,960,576,1024,0,0.050438761711120605,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,22,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0022.mp4,210,299,89,24.0,24.0,960,576,1024,0,0.051055654883384705,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,23,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0023.mp4,220,309,89,24.0,24.0,960,576,1024,0,0.051909804344177246,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,24,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0024.mp4,230,319,89,24.0,24.0,960,576,1024,0,0.049841124564409256,audio_rms,active_segment_0_960
wangxing,YingWenZiMu,124071016307,25,data/video/canon/YingWenZiMu/124071016307.mp4,data/video/YingWenZiMu/124071016307_clip0025.mp4,240,329,89,24.0,24.0,960,576,1024,0,0.049202896654605865,audio_rms,active_segment_0_960
